Município-São Paulo,Codigo Municipio,Ano,Gini,Densidade,% Trab,PIB per capita,Anos Medios de Educação,Investimento em Segurança,Urbanização,População,Homicídio Doloso,Furto,Roubo,Furto e Roubo de Veículo,Crime,Tx.Crime,Tx.Seg
PAULINIA,3536505,2012,0.4381232472193572,625.3602305475504,0.5582603686635945,86791.3337919068,13.260787915058712,25229967.69395217,0.9973146027425697,86800.0,5,1409,284,336,2029,23.37557603686636,290667.8305754858
PAULINIA,3536505,2011,0.4505243615550199,608.8760806916426,0.525747822794396,107985.25872352194,13.102448685631977,24334660.13878811,0.9991043863868988,84512.0,6,2250,350,325,2925,34.610469519121544,287943.2523048574
PAULINIA,3536505,2010,0.4480557226967016,591.8587896253601,0.497869750456482,172140.59,13.030537897310513,24996698.52,0.9991598931260423,82150.0,13,1269,318,310,1897,23.09190505173463,304281.17492391967
PEDERNEIRAS,3536703,2017,0.31523569335635493,62.699588477366255,0.2767568040605583,24375.36108951084,12.82,239019.25939117273,0.8482019992655878,45708.0,4,489,49,46,584,12.776756804060557,5229.265323163839
PEDERNEIRAS,3536703,2016,0.3139828241851817,62.15912208504801,0.2697621044268879,26536.976482295766,12.812745418848168,212386.99612296667,0.8863364090151731,45314.0,5,487,34,68,589,12.99819040473143,4687.006137682983
PEDERNEIRAS,3536703,2015,0.3211352995058962,61.60493827160494,0.27014028056112227,27043.244643119368,12.642927794263105,215378.40565711135,0.9038539998856526,44910.0,4,403,54,53,510,11.356045424181696,4795.778349078409
PEDERNEIRAS,3536703,2014,0.3214018803810453,61.039780521262,0.30623848262843273,35525.708694331624,12.59895795112644,272342.70170197246,0.925781703958511,44498.0,8,334,85,73,492,11.056676704570991,6120.335783675053
PEDERNEIRAS,3536703,2013,0.31996919833541465,60.45679012345679,0.3209221065051165,35499.53264296327,12.405825791855204,143970.50962812884,0.8654407998112619,44073.0,5,361,44,40,445,10.096884713997232,3266.6373886081924
PEDERNEIRAS,3536703,2012,0.31507136127068264,57.93552812071331,0.31398129513436723,34476.95880343757,12.261669557348617,323985.05227482883,0.8273098180952234,42235.0,5,439,43,22,504,11.933230732804546,7671.008695982689
PEDERNEIRAS,3536703,2011,0.32941624752716375,57.43758573388203,0.291531333588078,32782.77916003009,12.149995903989515,147316.8740146938,0.8158246061479757,41872.0,6,508,48,26,582,13.899503247993886,3518.266956789592
PEDERNEIRAS,3536703,2010,0.3229259118284191,56.96844993141289,0.26982903924873586,31622.8,12.175620203462431,262271.17,0.8538050618846033,41530.0,2,412,33,19,464,11.172646279797737,6315.222008186852
PEDREIRA,3537107,2017,0.25659018751163576,426.72161172161174,0.2819219709000386,15655.213365571737,12.757631118215727,1171076.7357293782,0.9854612836964911,46598.0,0,267,68,155,490,10.515472767071548,25131.480658598615
PEDREIRA,3537107,2016,0.2599223328650488,422.1062271062271,0.2829435501366772,16122.229122486806,12.695828860604202,1132812.9317603994,0.9843432805941776,46094.0,2,338,103,174,615,13.342300516336183,24576.147259087935
PEDREIRA,3537107,2015,0.26820892474005315,417.3901098901099,0.2881590206015928,16897.164779564013,12.530303030303031,1161423.009748386,0.9830249010658526,45579.0,1,315,83,171,569,12.483819302749072,25481.537764066477
PEDREIRA,3537107,2014,0.2615028690250617,412.56410256410254,0.30027523750332946,18208.24511965559,12.367460082791247,1219218.6967180546,0.9834350847176838,45052.0,1,316,66,119,501,11.120482997425198,27062.476620750567
PEDREIRA,3537107,2013,0.2644396651751357,407.59157509157507,0.30407333348311577,18111.4587710755,12.257647406531698,21660.076532254123,0.9891075870902795,44509.0,2,250,48,149,447,10.042912669347773,486.64487030160467
PEDREIRA,3537107,2012,0.2719362165507556,389.34065934065933,0.3176451218364851,18771.440085588914,12.126693817104776,120544.65577330194,0.9881278625405383,42516.0,2,273,54,103,430,10.113839495719258,2835.2774431579155
PEDREIRA,3537107,2011,0.2834606509497845,385.0274725274725,0.3122368890474492,18815.239760818073,12.07297379646557,109050.28704651378,0.9875879387413194,42045.0,4,362,42,111,515,12.248781067903437,2593.6564882034436
PEDREIRA,3537107,2010,0.29147384321861125,380.48534798534797,0.3185395557053118,18196.85,11.902455610124669,32599.15,0.9847953147538172,41549.0,3,410,60,116,586,14.103829213699488,784.5952971190642
PEREIRAS,3537503,2017,0.255243753370887,37.66233766233766,0.28109393579072534,15220.389242427122,12.269035532994923,17000.720172898196,0.797886917027901,8410.0,0,51,1,3,55,6.539833531510107,2021.488724482544
PEREIRAS,3537503,2016,0.26003396455874445,37.22346618898343,0.2384504331087584,13272.654873788639,12.351160443995964,10688.748817141208,0.7992432558918864,8312.0,1,66,4,8,78,9.384023099133783,1285.9418692422048
PEREIRAS,3537503,2015,0.24784255094597543,36.780116435288846,0.23840253257031535,12349.689431314639,11.781920326864148,18366.97115271565,0.7694698361299283,8213.0,0,54,6,11,71,8.64483136490929,2236.3291309771885
PEREIRAS,3537503,2014,0.2610845325682516,36.32333184057322,0.2526198989027247,12723.036088551738,11.660322108345534,20215.347125774442,0.7835627862050802,8111.0,0,49,8,15,72,8.876833929231907,2492.337211906601
PEREIRAS,3537503,2013,0.2584460628834225,35.853112404836544,0.25405945540844366,13148.781360346384,11.395771878072763,166.7064698282818,0.7617070814760312,8006.0,1,55,8,12,75,9.367974019485386,20.82269170975291
PEREIRAS,3537503,2012,0.25573508412209506,34.214061800268695,0.27356020942408377,14529.733524198864,11.428708133971291,26764.457496856456,0.7835543745543032,7640.0,0,42,7,5,54,7.0680628272251305,3503.2012430440386
PEREIRAS,3537503,2011,0.25116922359893484,33.80653828929691,0.2821565770300702,14832.417677130044,11.296713615023474,26869.6130195115,0.804033277119075,7549.0,0,30,6,4,40,5.298715061597562,3559.3605801445883
PEREIRAS,3537503,2010,0.27175255076008226,33.44379758172862,0.26861274772362076,13878.98,11.294616151545364,13097.24,0.7673918606886592,7468.0,0,45,4,3,52,6.963042313872522,1753.7814675950724
PILAR DO SUL,3537909,2017,0.22983373413496733,42.16414623403318,0.23849153840796714,14421.187326344823,13.086581982771207,338041.29211771477,0.7910983398065198,28718.0,6,225,37,20,282,9.81962532209764,11771.059687920982
PILAR DO SUL,3537909,2016,0.22494010476325368,41.86756717075319,0.24056669939682984,14031.819959529545,13.036151603498542,296735.2252315626,0.7422801398144613,28516.0,2,230,54,32,316,11.081498106326274,10405.920368619814
PILAR DO SUL,3537909,2015,0.23006203194860822,41.56364704155043,0.24267900667632203,13816.485300132337,12.910771470160116,370722.8391390369,0.7554756953712655,28309.0,1,182,51,37,270,9.537602882475538,13095.582293229605
PILAR DO SUL,3537909,2014,0.2379893230062175,41.2523858464249,0.24344236039434816,14074.222562574296,12.772368421052631,483457.2110058459,0.7568225678119536,28097.0,1,200,33,31,264,9.396020927501157,17206.71997031163
PILAR DO SUL,3537909,2013,0.24238514472072378,40.933783585376595,0.246987087517934,12230.195892045236,12.679639848968922,366677.3685593521,0.6894656336211124,27880.0,2,229,28,29,286,10.258249641319942,13151.985959804595
PILAR DO SUL,3537909,2012,0.24783240701054254,39.31581265599765,0.23762043468518934,11126.779731074277,12.368379695112369,583127.3575410232,0.6732568651404347,26778.0,2,215,43,35,293,10.941817910224811,21776.359606431517
PILAR DO SUL,3537909,2011,0.2391194107563148,39.047129643224196,0.22319984959578867,10245.729579010087,12.252526954177897,536871.7995354849,0.5996295052223737,26595.0,1,309,39,39,387,14.551607445008461,20186.94489699135
PILAR DO SUL,3537909,2010,0.2454521205136163,38.776978417266186,0.21301730339631214,8951.03,12.06701030927835,526080.03,0.62249464967415,26411.0,2,235,50,17,302,11.43462951043126,19918.974291015107
PINHALZINHO,3538204,2017,0.23090729652229655,95.55339805825243,0.1417733522996681,10958.192340342717,13.109412326803632,264811.2006409762,0.7723391062776517,14763.0,0,147,9,6,162,10.973379394432026,17937.49242301539
PINHALZINHO,3538204,2016,0.21954538304625557,94.46601941747574,0.14162384378211718,10877.286469888004,13.2322206095791,288518.1176185234,0.7385062009307686,14595.0,1,93,11,10,114,7.810894141829394,19768.284865948848
PINHALZINHO,3538204,2015,0.22543676599268783,93.35275080906149,0.14497677320945712,11339.245493501761,13.09038737446198,217856.31124835426,0.7228872427901338,14423.0,0,90,10,15,115,7.973375858004576,15104.784805404857
PINHALZINHO,3538204,2014,0.22510047438174882,92.2135922330097,0.14094195269179477,12393.329989684793,12.980577689243027,206834.8534107608,0.6724026718903098,14247.0,1,108,6,19,133,9.335298659366885,14517.7829304949
PINHALZINHO,3538204,2013,0.2233200924202914,91.04854368932038,0.13869339589109264,12122.758158562263,12.664274730907227,169978.61235676287,0.6264985790478261,14067.0,2,139,15,16,170,12.085021681950664,12083.501269408038
PINHALZINHO,3538204,2012,0.2293033225913465,86.89320388349515,0.1378026070763501,10871.655016846327,12.355675675675675,176371.07316193916,0.6709397300711156,13425.0,0,148,15,9,172,12.811918063314712,13137.510105172376
PINHALZINHO,3538204,2011,0.2378964207622132,85.87702265372168,0.13046427494724147,10550.79458446672,12.220681686886193,155417.10568447722,0.6357563687612282,13268.0,0,136,10,12,158,11.908350919505578,11713.679958130631
PINHALZINHO,3538204,2010,0.25697381585818185,84.81553398058253,0.12461843711843712,10265.57,12.160440906307409,137970.56,0.62372322621346,13104.0,0,103,7,19,129,9.844322344322345,10528.888888888889
PIQUETE,3538501,2017,0.29737891635157077,79.4090909090909,0.09559244419004007,7086.986145626344,13.509730538922156,23154.302139510863,0.9653575272704095,13976.0,3,98,22,7,127,9.0870062965083,1656.7188136455968
PIQUETE,3538501,2016,0.2864931282704991,79.81818181818181,0.09759396355353075,6937.017776303935,13.328956965718454,23052.38498596986,0.9560702680506478,14048.0,1,105,16,10,131,9.325170842824601,1640.9727353338453
PIQUETE,3538501,2015,0.30696808340107007,80.24431818181819,0.09473907809955393,7149.846478048435,13.181614349775785,20200.990655959435,0.9546295633315067,14123.0,2,56,17,5,78,5.522905898180273,1430.3611595241405
PIQUETE,3538501,2014,0.3068552946185371,80.67613636363636,0.09423198816818086,7552.30394287729,13.096412556053812,311952.7707432478,0.95284939676065,14199.0,2,88,8,6,102,7.183604479188675,21970.0521686913
PIQUETE,3538501,2013,0.34818921001360364,81.125,0.10596722230004202,7393.739094186102,13.284864507600792,25544.0427448541,0.943501753497502,14278.0,3,84,6,0,90,6.303403838072559,1789.0490786422538
PIQUETE,3538501,2012,0.3285274947657249,79.2159090909091,0.10593888968584134,7066.783646282233,13.012186865267434,14813.739609621518,0.9431997089862219,13942.0,1,85,11,4,100,7.172572084349448,1062.5261518879297
PIQUETE,3538501,2011,0.319076745412283,79.68181818181819,0.10596120935539076,6960.31461619892,12.801480484522207,43616.235422270554,0.9500730855245761,14024.0,0,87,6,6,99,7.059326868225899,3110.113763710108
PIQUETE,3538501,2010,0.3186710438505318,80.1534090909091,0.1021478698518466,6439.46,12.714087439278279,96751.53,0.9540548180976062,14107.0,1,97,11,5,113,8.010207698305805,6858.405756007655
PIRACAIA,3538600,2017,0.2861301125100477,70.1064935064935,0.14979067096439555,11400.456702620037,13.355923818946327,990658.8747402075,0.9179915416934163,26991.0,1,254,41,21,316,11.707606239116743,36703.30386944565
PIRACAIA,3538600,2016,0.2835078000213367,69.71688311688311,0.1559181848664357,11408.121406514101,13.243249701314218,937857.7740177709,0.9009206985475614,26841.0,0,255,36,27,318,11.847546663686153,34941.23818105774
PIRACAIA,3538600,2015,0.28665979778055584,69.31948051948052,0.1614208633093525,11914.707739007199,13.01485608170845,968383.9284758297,0.9102405520164686,26688.0,1,272,28,16,316,11.84052757793765,36285.36902262551
PIRACAIA,3538600,2014,0.29061663790214065,68.91428571428571,0.16022161917684305,11874.564994294054,12.991531404375442,921401.0255657822,0.901336728167155,26532.0,1,248,56,23,327,12.324739936680235,34727.91442657101
PIRACAIA,3538600,2013,0.28676563072875594,68.49610389610389,0.16643282393538356,11731.826858417246,12.92572339940761,743530.1432296365,0.8824403050266736,26371.0,3,220,38,24,282,10.693564900838043,28194.992348778447
PIRACAIA,3538600,2012,0.26726157866616473,65.93246753246753,0.16372518121651433,11087.321581525901,12.709817131857555,697019.9319708324,0.8987809552491653,25384.0,0,260,47,20,327,12.882130475890325,27459.026629799573
PIRACAIA,3538600,2011,0.28282287131609735,65.58961038961039,0.16576904799619832,10475.347399507253,12.495461060678451,510495.8415611104,0.8811797233690999,25252.0,3,380,53,39,472,18.69158878504673,20216.055819781024
PIRACAIA,3538600,2010,0.3039554939380688,65.2961038961039,0.1445562671546203,10202.8,12.3673637864612,519349.91,0.8552810780671768,25139.0,2,298,54,29,381,15.15573411830224,20659.1316281475
PIRACICABA,3538709,2017,0.3835417605108392,288.56271334156435,0.30931083604733695,35624.68591470032,13.927760057284209,25314778.138826977,0.9824131939696039,397322.0,17,3997,1262,1705,6964,17.527345578649054,63713.507278295634
PIRACICABA,3538709,2016,0.385912732814414,286.4543539835863,0.3160344709560138,36508.36509795867,13.79645407139992,25392274.191306338,0.9835353144724469,394419.0,28,4337,1406,1769,7512,19.04573562632632,64378.932534452804
PIRACICABA,3538709,2015,0.37476061210894146,284.29733459219983,0.3216766424234064,39368.11188725756,13.684791931385007,25652757.2000138,0.986943411097938,391449.0,34,4110,1617,2146,7873,20.11245398506574,65532.82087836168
PIRACICABA,3538709,2014,0.3895356250375019,282.091655167405,0.34089317528809615,45348.71066294179,13.607596275121406,25759633.67688732,0.986575792198734,388412.0,35,4297,1825,2302,8424,21.688310350864548,66320.38576791479
PIRACICABA,3538709,2013,0.3952321314419942,279.8220640569395,0.347878334851682,44327.06519143219,13.46496012176106,24296436.42543886,0.9802604025817352,385287.0,51,4639,1659,2102,8400,21.80192947075816,63060.61825454494
PIRACICABA,3538709,2012,0.4000406830149955,268.6607596775365,0.35412076697871697,38634.665445831924,13.335773611407982,22830688.27285099,0.9743697151409296,369919.0,48,4900,1700,2611,9211,24.900045685677135,61718.07415366875
PIRACICABA,3538709,2011,0.39170130595881325,266.75139806812405,0.346099812137548,37332.95365013179,13.159897418953893,21456762.143984474,0.9674414629881516,367290.0,43,5255,1950,1935,9140,24.884968281194695,58419.12969039308
PIRACICABA,3538709,2010,0.39509066119046266,264.9952792504902,0.3221540704685479,34263.15,13.077902080054447,18455894.16,0.967250041467238,364872.0,39,5176,1911,1614,8701,23.84671884934991,50581.831875287775
PIRAJU,3538808,2017,0.28641092843598676,59.04856293359762,0.20211480362537765,15194.442135668942,13.411393456236505,103437.96655937628,0.880994850118024,29790.0,2,173,18,14,205,6.881503860355824,3472.2378838327045
PIRAJU,3538808,2016,0.2788871757252634,58.925668979187314,0.2054965016146394,13481.784862991175,13.333769847765591,187988.07950977472,0.8643704123536979,29728.0,0,130,13,16,159,5.348493003229279,6323.603320431065
PIRAJU,3538808,2015,0.2874912539943151,58.798810703666994,0.20098435814455232,13575.789689202738,13.200268366320026,115516.07627103895,0.8850873943025316,29664.0,1,221,15,24,260,8.764832793959007,3894.1503597302776
PIRAJU,3538808,2014,0.2862862705719287,58.66997026759167,0.21027737423561607,14396.035277279836,12.976060411311053,334487.7134581929,0.8858214752011335,29599.0,3,162,8,18,188,6.3515659312814625,11300.6423682622
PIRAJU,3538808,2013,0.29203041791903855,58.537165510406346,0.21393742381145875,15152.372647646516,12.912314023425134,144955.76926909277,0.8952495677125457,29532.0,2,175,18,23,216,7.314099959366112,4908.430491300717
PIRAJU,3538808,2012,0.3010684701132136,56.616451932606545,0.21076217484157828,15057.388341275491,12.902325581395349,187101.7578854757,0.8804721277097862,28563.0,3,253,27,24,304,10.643139726219236,6550.49392169855
PIRAJU,3538808,2011,0.3083486387870246,56.531219028741326,0.20946704067321179,13136.484840778654,12.805155674589889,109286.91346931472,0.9058460241267763,28520.0,2,283,27,23,333,11.67601683029453,3831.9394624584406
PIRAJU,3538808,2010,0.32370431329289395,56.469772051536175,0.19547895679034014,12510.89,12.549829412820973,172223.1,0.9058457283217825,28489.0,1,262,14,9,285,10.003861139387132,6045.24904349047
PIRAPORA DO BOM JESUS,3539103,2017,0.40517869195125455,167.04044117647058,0.11967646087817761,14090.636441644701,13.474942528735632,664396.8451056648,0.9991140381272265,18174.0,2,119,42,3,164,9.023880268515462,36557.54622568861
PIRAPORA DO BOM JESUS,3539103,2016,0.4014356455797183,164.64154411764707,0.11276726399821359,13456.824655105222,13.197524752475248,735946.8338064703,0.9990448004040375,17913.0,2,148,38,13,199,11.109250265170546,41084.51034480379
PIRAPORA DO BOM JESUS,3539103,2015,0.3983011030539556,162.1875,0.13583815028901733,12088.180814461,13.176053400083438,963603.5877226345,0.9992453042770033,17646.0,4,135,22,12,169,9.577241301144735,54607.47975306781
PIRAPORA DO BOM JESUS,3539103,2014,0.390115825007087,159.66911764705884,0.15461662445314298,17375.48114302282,12.823157110945644,927371.4666484629,0.9995926703940444,17372.0,4,121,12,10,143,8.231637117200092,53383.11458948094
PIRAPORA DO BOM JESUS,3539103,2013,0.3604072079801527,157.08639705882354,0.1833713650459306,21611.099669336374,13.14550095724314,716680.5052314771,0.9996878475272162,17091.0,2,110,19,10,139,8.13293546310924,41933.21076774192
